Country Name,Series Name,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Netherlands,GNI (current US$),838545981596.093,839862719800.002,902234771926.072,829582906275,870916060451.767,883166065399.213,757772895013.281,765032765730.352,824285426585.884,910598593874.509,891679358650.979,880056390964.983,1046137352484.48,999999206889.109,1111451480506.43
Netherlands,Imports of goods and services (current US$),476307038810.937,522989922133.334,606248014990.274,585275201163.281,611116250210.59,619841267938.821,575386728000.781,543538132141.636,605693248620.001,677669488269.803,662011326643.136,620445495165.76,750130569600.763,837392701431.91,825785394888.25
Netherlands,Exports of goods and services (current US$),542407172566.015,591502959466.668,683507099348.25,666972343230.469,700689843247.453,718890300914.899,632814005706.64,623603755002.725,695378637220.001,774043642951.372,751253595615.685,712054191887.94,866013099701.536,946333742192.611,950002616078.448
Netherlands,"Inflation, consumer prices (annual %)",1.1897768702155,1.27530569556683,2.34107017751373,2.45554765291604,2.50689852657885,0.976035079699679,0.600248147278776,0.316666666666743,1.38145871407206,1.7034979474447,2.63369910249601,1.27246037789161,2.67572008805385,10.0012078753473,3.83839354342808
Netherlands,"Labor force, total",8909191,8887012,8900853,9013873,9054383,9031991,9095975,9128587,9194515,9309225,9466453,9502134,9620091,9793778,9998892
Netherlands,"Population, total",16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17879488
Netherlands,"Industry (including construction), value added (annual % growth)",-7.89912086595621,1.55149116956177,1.66038316230379,-2.34192450434161,0.0282411111487022,-0.276200940314695,0.195948413918146,2.3046579272423,4.64447058273679,2.854683798276,1.02149603720365,-2.09487431977701,7.16845120962057,2.83546387149597,-2.0156782314024
New Caledonia,GDP (current US$),8704438102.20142,9364350076.91225,10351448004.7674,9659151917.40484,10151382933.1594,10635035594.7528,8738203074.3957,8724568954.89799,9174048681.98577,9896402283.68587,9475655324.59495,9454629467.91408,10071349663.8484,9623318718.31459,..
New Caledonia,GNI (current US$),9187512764.33325,9769099063.43057,10746989206.2424,9952372303.77889,10477490867.8299,11145232413.911,9232789689.98738,9230967084.67858,9718047504.02142,10273712517.1537,9835664554.07088,9840168247.32791,10450016550.8159,..,..
New Caledonia,Imports of goods and services (current US$),3540660799.99901,4491985788.62643,4839684686.55943,4442712898.84796,4380245208.3006,4293535821.89058,3668090538.30962,3382003230.66772,3478834537.03773,..,..,..,..,..,..
New Caledonia,Exports of goods and services (current US$),1340540623.43256,1891549544.84672,2079691259.78869,1715324020.26085,1596111822.58528,1976646974.34164,1578920444.17744,1680830644.32587,1927265624.12581,..,..,..,..,..,..
New Caledonia,"Inflation, consumer prices (annual %)",..,..,2.42899693753383,1.74967234600262,1.27761318992718,0.178851060785511,0.570508141048402,0.578317435520754,..,..,..,..,..,..,..
New Caledonia,"Labor force, total",116892,119234,121920,124548,127142,129509,128247,126568,124736,122671,120317,120505,119056,119298,119284
New Caledonia,"Population, total",245950,249750,254350,259000,263650,268050,269460,270220,270810,271170,271240,271080,270390,269215,267940
New Caledonia,"Industry (including construction), value added (annual % growth)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,GDP (current US$),121373602348.679,146517541181.254,168295307149.46,176210710655.208,190909855416.34,201337554959.49,178104220784.881,188898209220.167,206566916732.292,211846555690.736,212846907683.439,212697530897.56,253644079784.977,246733522841.353,253465703232.146
New Zealand,GNI (current US$),116398275969.767,139234248471.139,160666204294.734,168876091936.708,183385712392.826,193229267483.34,172197562719.015,182801552357.251,198736921883.604,204160040592.513,207518405665.816,208606894464.654,246933088131.277,239404000803.12,247095543583.926
New Zealand,Imports of goods and services (current US$),32056967955.525,40992659830.9386,48544383578.4633,49626355944.3639,51933398298.9728,54700660896.4966,47973639707.8052,48778127773.6204,54952779636.3293,59137524433.3483,57711603392.9013,47332839765.0337,66486065921.6297,73260348088.8928,..
New Zealand,Exports of goods and services (current US$),34875382597.289,44356174905.2179,51152198481.9997,50852168174.6844,55007020974.9542,56333268810.663,49784689412.298,50322131532.6917,56986304614.2734,59071100322.3185,58214279832.002,46216150491.4978,56657235818.3619,60190212509.6428,..
New Zealand,"Inflation, consumer prices (annual %)",2.1156511055456,2.30202385958572,4.0279066739204,1.05991318445632,1.13442266445817,1.227507505974,0.292704628136101,0.646240284454524,1.85078767452536,1.59829703801696,1.61963190184048,1.71456170007245,3.94112060778728,7.17222476016441,5.73316283034957
New Zealand,"Labor force, total",2318533,2339998,2373473,2380183,2395429,2474895,2535320,2642836,2740052,2794483,2834203,2893601,2934771,2966709,3068205
New Zealand,"Population, total",4302600,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117200,5223100
New Zealand,"Industry (including construction), value added (annual % growth)",-1.15262846784371,0.18465125565352,-1.58169059836393,2.04559645514328,2.05113002825084,4.1755640673199,3.47846760401194,3.05060889843057,3.40367747626382,2.76017311048871,1.87406111613984,-1.54619825300189,0.584725688013862,-2.55845825943717,..
Nicaragua,GDP (current US$),8298679908.55232,8758592272.10579,9774307336.23792,10531964139.3486,10982938825.6994,11880434070.7811,12756706583.3113,13286118584.2563,13785943183.0661,13025239912.2751,12699046244.607,12681548303.6856,14144067555.6566,15649934214.9276,17829215283.7997
Nicaragua,GNI (current US$),8048780215.83618,8514391414.28331,9505607733.57474,10116164876.6069,10448739544.0646,11432534071.1663,12267705688.1219,12651915998.7422,13074248315.3583,12373039739.2341,12232645540.5369,11871447910.8732,13248467555.6566,14530734214.9276,16935015693.7752
Nicaragua,Imports of goods and services (current US$),4399321517.24477,5246155719.12869,6530281881.70868,7131020482.70034,7223534551.10263,7329047070.56154,7412939156.46738,7298277488.55735,7587959096.06701,6735037967.62294,6252728573.71451,5961895166.57397,8497455289.86949,10249509399.4603,10531705871.3764
Nicaragua,Exports of goods and services (current US$),2820029990.9044,3544323949.72935,4400092756.5186,4999469140.04935,4965861472.00155,5347144909.83824,5113329517.77171,5165892177.07278,5698930814.05216,5506731488.40688,5689744185.83587,5312779358.28036,6593585624.5202,7800994581.09404,8165537907.643
Nicaragua,"Inflation, consumer prices (annual %)",3.68700160498797,5.45513425887423,8.082387980991,7.1935505333896,7.13546785289407,6.03596861798425,3.99737996694396,3.52317317628473,3.85067166284727,4.94723728039886,5.37628990844126,3.68181341625572,4.92841396948968,10.4674244465991,8.38765854872536
Nicaragua,"Labor force, total",2373348,2442683,2512841,2583025,2652874,2722579,2784302,2845599,2907286,2954104,2999937,3024864,3085985,3189118,3264024
Nicaragua,"Population, total",5770639,5855734,5942553,6030607,6119379,6208676,6298598,6389235,6480532,6572233,6663924,6755895,6850540,6948392,7046310
Nicaragua,"Industry (including construction), value added (annual % growth)",-10.4416309407817,5.50864481990394,11.3001821509623,13.6054540729884,10.4267776764629,5.75168360976286,6.41662029262807,2.71139891706824,2.32062030086777,-1.10198400813772,-6.6999097271235,-0.45156107727793,21.2318405620572,1.37607511766478,6.07225131640652
Niger,GDP (current US$),7352131309.73341,7851192502.30917,8772950777.79176,9426912647.59111,10224897437.8648,10862943543.5419,9683867926.44282,10398861981.7583,11185104251.6943,12837307496.8821,12889555561.2299,13744653103.058,14915002436.069,15433852712.2963,16819170420.5653
Niger,GNI (current US$),7756099258.0583,8283686875.69784,9327272805.03519,9746582481.36369,10626393166.2762,11351529661.747,10161942025.7141,10734604834.9542,11600276120.4447,13405990160.9815,13479237677.1727,13156291934.1654,15188308377.3499,14058647971.5527,16182366023.8817
Niger,Imports of goods and services (current US$),2539014882.20472,2807709836.3764,3066746342.08907,2732427150.87008,2997542747.4713,3236694187.40578,2949615181.66713,2527419521.66619,2937719594.23532,3368908887.16406,3395520048.36612,3542704274.05545,4030357743.50986,3520266382.35804,3632063747.65217
Niger,Exports of goods and services (current US$),1101191245.02407,1270669545.47666,1341345172.64354,1517787336.33114,1736088771.75416,1732190087.38564,1381730102.3702,1266928596.34818,1432424985.84577,1450068512.63421,1386835865.63682,1338433098.28216,1490563681.26073,1315547633.94373,1484412962.81876
Niger,"Inflation, consumer prices (annual %)",0.582906590801132,0.804073080882638,2.94238514013311,0.45508982035929,2.29723114955327,-0.930287259984466,-0.576090369833189,1.65388922387806,2.79637318871275,2.96760366004456,-2.48979265070846,2.8981937602627,3.83786802840501,4.22621791916393,3.70097316425842
Niger,"Labor force, total",6502984,6735970,6985581,7084004,7172557,7242882,7529178,7833807,8143193,8459492,8786279,9039998,9369232,9832619,10237246
Niger,"Population, total",16037915,16647543,17283112,17954407,18653199,19372014,20128124,20921743,21737922,22577058,23443393,24333639,25252722,26207977,27202843
Niger,"Industry (including construction), value added (annual % growth)",15.9274316909616,10.3067161388753,1.2820981158626,27.3141019370778,7.21651210796725,2.41036852515406,-0.393136533975877,-1.9701718269517,6.81907618439423,6.00285248983401,9.02259121936892,1.91132745701208,4.09550329228792,-0.891296421727219,2.90000000200999
Nigeria,GDP (current US$),295008835380.997,366990417129.04,414466676831.16,463971018239.281,520117180313.906,574183763411.508,493026682800.63,404649125252.16,375745731053.427,421739251509.08,474517490844.461,432198898467.795,440838992188.478,472624596925.938,362814951696.073
Nigeria,GNI (current US$),280445995386.07,347315817192.993,391494346889.747,441706108191.483,494387410379.986,555021693443.684,480318932817.476,398387885254.181,367400071058.266,410486871490.792,465356470849.403,427431916390.616,432256033385.243,459752024602.97,355832510270.135
Nigeria,Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,"Inflation, consumer prices (annual %)",12.5378277304689,13.7400521363694,10.8261371880017,12.2242413020583,8.49551838265678,8.04741087967907,9.00943498007699,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,18.8471877843274,24.6595502031139
Nigeria,"Labor force, total",52747992,54153463,55649284,56878596,58122761,59530047,60960864,62454314,64052256,65702232,67373496,68632664,70911721,73389347,75721345
Nigeria,"Population, total",156595758,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405,213401323,218541212,223804632
Nigeria,"Industry (including construction), value added (annual % growth)",2.50558176382643,5.23244129261889,8.39108702558447,2.4276980563065,2.16288497884224,6.75715783460834,-2.24282082066156,-8.8503743084722,2.14593358751156,1.87125783316242,2.3121110059511,-5.84693982703324,-0.467720256118966,-4.62376319163421,0.724750932143664
North Macedonia,GDP (current US$),9401736825.42688,9407170321.37752,10494626767.6445,9745261300.57788,10817702346.0674,11362265252.778,10064519962.5655,10672467073.2873,11307067069.6658,12683068114.2388,12606338448.547,12361036913.8409,14000283827.0154,13711469681.1535,14761237042.2057
North Macedonia,GNI (current US$),9334914966.52821,9276086270.28465,10307350188.4715,9534185814.44031,10561387533.2571,11149662118.4457,9747431783.18268,10247925155.7349,10859414347.1733,12150990659.4701,12024667114.9758,11892343875.3738,13385879515.7774,13113486591.5467,13952038518.4225
North Macedonia,Imports of goods and services (current US$),5111838110.95434,5464749011.90464,6933558214.20921,6513789341.25422,6648641581.30357,7371277954.27327,6537956851.3466,6992767584.35164,7800922476.49329,9238355734.49979,9602017937.21973,8710792867.02715,11379087215.543,13007595537.6541,12739767748.3378
North Macedonia,Exports of goods and services (current US$),3084290851.08301,3743089872.19039,4945510286.09573,4421839518.48236,4694501443.70096,5415580045.20133,4905245729.99208,5407081873.02654,6235363472.12165,7657419790.02174,7867370857.84171,7141154682.41593,9162326827.23046,10140779608.9458,10745270811.5968
North Macedonia,"Inflation, consumer prices (annual %)",-0.739633963061153,1.50997522027621,3.9047542206973,3.31605566687647,2.78500056726118,-0.281705032928494,-0.299920475631552,-0.23929078768441,1.35161889677442,1.45831298507117,0.766439573459716,1.20007348888487,3.23074912132919,14.2047173195833,9.36187249769016
North Macedonia,"Labor force, total",876986,853698,876465,872718,882258,883831,877663,873376,873278,865347,868918,847734,834513,815375,801197
North Macedonia,"Population, total",1958782,1946298,1937398,1929821,1922716,1917557,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712,1811980
North Macedonia,"Industry (including construction), value added (annual % growth)",5.17113856322291,8.14592030644461,20.5575925285368,-5.0279457840313,7.64211136890951,8.59041717185325,6.24534777934001,-2.88608432503965,1.52600623227758,-1.99652606438625,4.57085888643847,-6.92398066293022,-1.25087944377768,2.55754743668997,-1.07065506109272
Northern Mariana Islands,GDP (current US$),795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1181000000,858000000,..,..,..
Northern Mariana Islands,GNI (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,Imports of goods and services (current US$),360000000,405000000,449000000,478000000,525000000,560000000,635000000,998000000,969000000,754000000,735000000,536000000,..,..,..
Northern Mariana Islands,Exports of goods and services (current US$),312000000,335000000,317000000,379000000,402000000,437000000,482000000,882000000,1081000000,660000000,500000000,128000000,..,..,..
Northern Mariana Islands,"Inflation, consumer prices (annual %)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,"Population, total",57056,54087,52520,52359,52141,51856,51514,51133,50729,50304,49858,49587,49481,49551,49796
Northern Mariana Islands,"Industry (including construction), value added (annual % growth)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,GDP (current US$),387976400617.019,431052143940.438,501360549669.404,512777309840.997,526014468085.106,501736471832.848,388159512245.53,370956547619.048,401745275035.261,439788625883.8,408742840909.091,367633418886.627,503367986030.268,593726965415.619,485513316503.63
